Id,SalePrice
1555.0,166231.37615021344
1556.0,83823.60353313028
1557.0,120239.29626230839
1558.0,92356.57027488001
1559.0,99771.85815868549
1560.0,136349.1346664558
1561.0,134672.55617810268
1562.0,125413.3331743328
1563.0,123941.7887647221
1564.0,160148.0787889672
1565.0,146193.55940402462
1566.0,227845.07112424728
1567.0,71750.69233093968
1568.0,213456.40917045996
1569.0,121002.43760980599
1570.0,133829.17903531634
1571.0,110363.561050938
1572.0,143564.4626414467
1573.0,234461.9514735501
1574.0,122905.97909149037
1575.0,231544.11957701386
1576.0,225772.33552258383
1577.0,194938.62935399602
1578.0,151832.2820443895
1579.0,146300.3030993514
1580.0,189415.1767003061
1581.0,147537.62496005913
1582.0,132330.37787328038
1583.0,344302.5117813855
1584.0,227320.32788956212
1585.0,141849.6401565778
1586.0,63182.193800913126
1587.0,93913.6048861417
1588.0,152214.86930684984
1589.0,106498.89199630763
1590.0,128487.51322860096
1591.0,100536.76363432173
1592.0,117343.3539056684
1593.0,122771.05955760212
1594.0,128904.1811822233
1595.0,113932.87198774329
1596.0,248307.86381558605
1597.0,187299.08194605503
1598.0,207419.08033262516
1599.0,178305.3230489303
1600.0,168892.29098157075
1601.0,65285.33574034438
1602.0,123679.11807677786
1603.0,91592.89110200657
1604.0,279497.4635908884
1605.0,247180.11081358427
1606.0,168663.26401838489
1607.0,187482.85513164752
1608.0,217270.04659147759
1609.0,182890.01356845323
1610.0,153594.78781322754
1611.0,138051.25645110896
1612.0,166404.62981885133
1613.0,167219.70157372663
1614.0,127779.59790791229
1615.0,84726.28626595957
1616.0,72299.32294201452
1617.0,85580.18562880288
1618.0,125104.08165653856
1619.0,136284.06810000772
1620.0,161946.76064879852
1621.0,138927.13730123648
1622.0,140616.8678715268
1623.0,273352.3924537515
1624.0,208736.96373690537
1625.0,125865.60927112431
1626.0,166858.81907443644
1627.0,187225.55517157214
1628.0,279077.64763413585
1629.0,177394.01658803498
1630.0,351169.24249962246
1631.0,223683.5907538693
1632.0,255117.5103285453
1633.0,173588.45615298743
1634.0,184315.71012623774
1635.0,171144.25057346583
1636.0,150314.38772394435
1637.0,186768.01289480817
1638.0,190797.29441558637
1639.0,181694.4755221213
1640.0,259334.67835908793
1641.0,175672.63459387244
1642.0,214419.53884456176
1643.0,224473.73027438676
1644.0,225429.9745581852
1645.0,185563.26554716373
1646.0,152463.13449883767
1647.0,153401.98436872064
1648.0,137324.32525135085
1649.0,139011.69253399048
1650.0,109641.4200193413
1651.0,116186.6140286824
1652.0,89946.03481389092
1653.0,89575.00972244675
1654.0,154352.93966827224
1655.0,148292.80712226732
1656.0,148097.08622983115
1657.0,154120.2173371953
1658.0,152168.07954926312
1659.0,134707.8933657829
1660.0,155359.06775048742
1661.0,442112.8242052119
1662.0,423738.4014191773
1663.0,404418.11065545713
1664.0,389861.2570152098
1665.0,302944.82549318584
1666.0,338345.3325544487
1667.0,406411.16117878683
1668.0,328992.5886063162
1669.0,274975.2299356766
1670.0,344691.1724102639
1671.0,255905.11163269702
1672.0,442426.9858748111
1673.0,344665.3138274626
1674.0,244086.1787759444
1675.0,192420.95578011984
1676.0,197550.73157914184
1677.0,222334.63106388197
1678.0,417768.8266110056
1679.0,383127.11795347615
1680.0,347934.46773958695
1681.0,243787.70685354827
1682.0,316195.8591442549
1683.0,178278.3024574164
1684.0,176100.55777709483
1685.0,168252.44418498766
1686.0,167928.2994553511
1687.0,172262.6358131418
1688.0,189024.92177519907
1689.0,193022.46265624624
1690.0,185498.7443776009
1691.0,179156.30064694677
1692.0,261462.25902715782
1693.0,168409.7797116953
1694.0,175093.04687671846
1695.0,167628.77428493978
1696.0,265725.2042373392
1697.0,176417.88592568153
1698.0,369253.2902054996
1699.0,326256.4007083784
1700.0,243207.31026524413
1701.0,255819.12701234547
1702.0,256783.63078763924
1703.0,252354.4270523934
1704.0,290339.74437107367
1705.0,231541.83928107063
1706.0,425526.36201709724
1707.0,225436.04939021432
1708.0,217828.34399402182
1709.0,266748.5095020726
1710.0,227303.00438796743
1711.0,257988.39526860818
1712.0,270483.9025472634
1713.0,271439.0406221855
1714.0,217190.21427200487
1715.0,200328.84956306082
1716.0,191083.68645431995
1717.0,178871.6764695993
1718.0,134474.32986417337
1719.0,198080.47758013586
1720.0,235745.19199099418
1721.0,171523.74967647597
1722.0,127497.61740551569
1723.0,153785.2691504567
1724.0,215910.51045739034
1725.0,243449.92057001908
1726.0,191441.65907611346
1727.0,170015.61828819156
1728.0,182793.1497258766
1729.0,172684.64409056486
1730.0,164171.89688365208
1731.0,120508.29521129375
1732.0,128919.25738387772
1733.0,120668.28567837112
1734.0,122349.71611812996
1735.0,127100.44113088962
1736.0,114072.58453549219
1737.0,345531.9072487148
1738.0,217669.5981810131
1739.0,276065.5153364689
1740.0,201864.41534841125
1741.0,197016.387589011
1742.0,168962.17253931757
1743.0,173602.70435628996
1744.0,292995.7021445476
1745.0,228069.128622311
1746.0,185744.8364580637
1747.0,214080.143751579
1748.0,227684.27415263612
1749.0,158178.2178000627
1750.0,126282.90901896068
1751.0,240442.81156800842
1752.0,121695.48496038241
1753.0,147857.10569896817
1754.0,189678.47587104404
1755.0,170923.09532200938
1756.0,125158.35520970376
1757.0,118993.74586755842
1758.0,134949.17455411522
1759.0,166972.4177468685
1760.0,163372.49029606368
1761.0,141824.49149166516
1762.0,168359.76782325085
1763.0,170256.88490435493
1764.0,120637.54340162949
1765.0,168868.7338520922
1766.0,172553.4363558905
1767.0,230260.38551299978
1768.0,141755.07880960454
1769.0,187379.61067331315
1770.0,152748.81880390944
1771.0,128353.8140026267
1772.0,137458.04698050706
1773.0,130329.61018073958
1774.0,143751.9521164891
1775.0,140723.4730541886
1776.0,130709.3417015662
1777.0,116954.78629699636
1778.0,137522.35156514056
1779.0,117520.93468590482
1780.0,171141.5332825574
1781.0,130174.73640984607
1782.0,77692.76776218614
1783.0,140491.7879758074
1784.0,100733.83355828728
1785.0,116470.21702620247
1786.0,126564.71945099691
1787.0,158390.76310256057
1788.0,54128.17157051493
1789.0,100483.71382881199
1790.0,65340.73258743267
1791.0,192854.43647697408
1792.0,162228.4603291175
1793.0,130878.66548815445
1794.0,146467.12770496245
1795.0,129320.13544177102
1796.0,119789.7404242934
1797.0,126529.27500616721
1798.0,128547.42723625411
1799.0,113238.13835536421
1800.0,131789.55360151164
1801.0,132915.80780395513
1802.0,134665.85489583272
1803.0,148112.23757584844
1804.0,141700.01473125647
1805.0,129114.388431914
1806.0,118657.67651242446
1807.0,122657.03668916727
1808.0,118070.06468918447
1809.0,116740.46196773487
1810.0,137797.38149340102
1811.0,105797.63820495854
1812.0,99985.97335687233
1813.0,128245.93068401323
1814.0,89690.05540817254
1815.0,54263.94692213665
1816.0,97654.86755175653
1817.0,103603.91036990222
1818.0,142646.31495017116
1819.0,116121.47307629202
1820.0,61031.486190225725
1821.0,104039.21479453443
1822.0,138089.45646941202
1823.0,56789.44374836712
1824.0,142692.42443120375
1825.0,131798.34519636998
1826.0,105829.62111726156
1827.0,112257.64753012796
1828.0,131014.99059092038
1829.0,115054.81011378866
1830.0,141643.09103822793
1831.0,145812.87089240027
1832.0,86885.64272577362
1833.0,136593.83853295725
1834.0,118856.08379796709
1835.0,126921.69907531214
1836.0,128189.41304403915
1837.0,89595.69066980107
1838.0,129272.49383567212
1839.0,86790.22407217383
1840.0,148257.19527928723
1841.0,142770.4831407235
1842.0,78407.15897578803
1843.0,131156.3709793422
1844.0,130049.38631975127
1845.0,142076.53752830182
1846.0,147872.58474756987
1847.0,148538.80081917913
1848.0,61317.33873023072
1849.0,113347.91516163888
1850.0,116433.81303330313
1851.0,141556.94660920656
1852.0,121678.90550825295
1853.0,132311.59001037336
1854.0,176945.91170888252
1855.0,149243.41659081422
1856.0,215919.03660343646
1857.0,154676.4033140193
1858.0,143680.97908584191
1859.0,120488.6642881921
1860.0,140340.94477044183
1861.0,120307.39944870348
1862.0,256330.08416867247
1863.0,241958.4823953826
1864.0,241958.4823953826
1865.0,333631.13964074757
1866.0,335271.4697761621
1867.0,241039.32338983205
1868.0,300412.27132045245
1869.0,207698.99839532655
1870.0,227791.51344389666
1871.0,254093.70048489532
1872.0,174091.53419487807
1873.0,237553.22926046906
1874.0,150363.47266156485
1875.0,198377.7160163131
1876.0,191749.29786241474
1877.0,212098.61244511034
1878.0,200845.52796304857
1879.0,127583.9814095863
1880.0,132027.70410096692
1881.0,243690.75010597453
1882.0,253405.93763059645
1883.0,191834.00328038563
1884.0,203284.43625432297
1885.0,246486.41043625082
1886.0,307364.42073021276
1887.0,202682.4796142641
1888.0,280023.40569011145
1889.0,165631.47123509602
1890.0,124038.63724638477
1891.0,141709.7254181316
1892.0,104633.91086369408
1893.0,125986.32445681117
1894.0,128263.14946906273
1895.0,129264.52806114173
1896.0,123483.96173728973
1897.0,121067.56122566824
1898.0,109463.8909682609
1899.0,150787.09081541616
1900.0,142897.24648705524
1901.0,169711.18524395666
1902.0,150007.6755290922
1903.0,238781.13454868185
1904.0,141165.2170464777
1905.0,191668.20438435438
1906.0,160649.4398506507
1907.0,188016.85224564705
1908.0,107157.37100455398
1909.0,129687.51534858436
1910.0,118532.67822455303
1911.0,210247.91624030063
1912.0,301270.1190413953
1913.0,138515.6723803811
1914.0,65733.83470207558
1915.0,303743.5870852141
1916.0,66144.03212539184
1917.0,246687.73204062434
1918.0,134216.1810796109
1919.0,169467.1557460077
1920.0,151748.07934338966
1921.0,417163.0711147735
1922.0,306297.73572760046
1923.0,213680.96748638665
1924.0,214505.3617189769
1925.0,206939.01632539387
1926.0,411340.30787169933
1927.0,139185.7063154015
1928.0,155884.39106700182
1929.0,121028.52362487659
1930.0,134520.7063550093
1931.0,144438.97156240937
1932.0,137944.629219039
1933.0,179408.15060258054
1934.0,175272.3490223417
1935.0,172883.74937916303
1936.0,192479.8648508777
1937.0,185619.9686023564
1938.0,169087.19942627935
1939.0,240604.2543071502
1940.0,197828.78914121058
1941.0,170649.64159916257
1942.0,185405.45816588576
1943.0,201092.9069985413
1944.0,374779.52679678245
1945.0,385205.63011902326
1946.0,153651.9288222682
1947.0,300534.507696591
1948.0,165162.19669171894
1949.0,237089.55075789383
1950.0,181353.8630015359
1951.0,253905.2494297172
1952.0,211693.33660886556
1953.0,167376.2325425779
1954.0,195829.00403458622
1955.0,139553.95203183327
1956.0,328480.59241725894
1957.0,159726.5979745944
1958.0,328624.9945233399
1959.0,146028.56854791808
1960.0,116572.41693141437
1961.0,122337.85129160191
1962.0,94712.71875997275
1963.0,106950.3622251005
1964.0,112630.3200636812
1965.0,152065.88302716753
1966.0,152661.93161474593
1967.0,261085.96709250478
1968.0,433618.2316814497
1969.0,407793.94480827346
1970.0,469831.6509068975
1971.0,378056.1347436722
1972.0,380997.9530051286
1973.0,262382.21218345343
1974.0,321421.5272242875
1975.0,443439.65452163265
1976.0,260794.53813764564
1977.0,356950.7891044163
1978.0,367360.50732922624
1979.0,330781.3132516495
1980.0,193491.81396271975
1981.0,343003.75333173125
1982.0,229092.54347252334
1983.0,205551.52621741997
1984.0,175230.1558103231
1985.0,218098.6331805326
1986.0,205709.68987251725
1987.0,182313.495370984
1988.0,171911.30942707125
1989.0,196467.8136828191
1990.0,215527.452377865
1991.0,250396.37073635537
1992.0,202765.87713816838
1993.0,167316.9938131601
1994.0,240298.84984518497
1995.0,186585.52364254443
1996.0,238095.03060191934
1997.0,312732.541863756
1998.0,342640.7534721906
1999.0,258214.9960621351
2000.0,317950.7855355163
2001.0,256736.85457572728
2002.0,228798.01633774771
2003.0,269082.3728076531
2004.0,256832.58586422514
2005.0,215830.5322052542
2006.0,235255.19307469513
2007.0,249174.43227940294
2008.0,222408.28350901403
2009.0,195718.7369670384
2010.0,192711.28705032475
2011.0,138894.84493038454
2012.0,170718.1205956266
2013.0,185846.73640490606
2014.0,188299.0553535734
2015.0,198359.74530837502
2016.0,189449.4981034408
2017.0,197672.75871157116
2018.0,127709.73202696446
2019.0,133804.76057551696
2020.0,112460.44592290338
2021.0,112677.55320037936
2022.0,187597.34630280492
2023.0,147197.22665078583
2024.0,250041.60870268117
2025.0,355722.6033822016
2026.0,177685.7655191178
2027.0,161656.70017261402
2028.0,161602.1098163626
2029.0,172309.6612256646
2030.0,272430.6209426469
2031.0,232608.26340284894
2032.0,250181.5154627104
2033.0,258287.56825326817
2034.0,172651.60087542085
2035.0,203192.8371621493
2036.0,204393.20052163835
2037.0,209137.79682674917
2038.0,284706.07739836705
2039.0,221747.25583967808
2040.0,315881.77069168986
2041.0,250060.2108888291
2042.0,201227.86197054535
2043.0,173472.0627436648
2044.0,168104.14357272556
2045.0,221271.45480252407
2046.0,146165.85352189234
2047.0,148673.54643590742
2048.0,139102.6589662298
2049.0,150250.3430561152
2050.0,186696.37120545845
2051.0,105635.46710654921
2052.0,132869.21834231447
2053.0,149144.13860420414
2054.0,75920.45418909825
2055.0,155994.24635501133
2056.0,140182.59331195377
2057.0,129221.76070715766
2058.0,220163.88812005435
2059.0,137533.3424690804
2060.0,176266.14658945188
2061.0,172710.171843256
2062.0,134080.42521258933
2063.0,110854.55055582698
2064.0,146885.65061264567
2065.0,129481.78935714942
2066.0,175584.2440592183
2067.0,107427.26169491312
2068.0,151175.1866116467
2069.0,86687.20590459277
2070.0,111101.38530953595
2071.0,92699.67460240956
2072.0,129006.69785644866
2073.0,141812.4748856294
2074.0,191439.76838887727
2075.0,157096.5410379925
2076.0,115926.17554072451
2077.0,155941.34711352308
2078.0,131676.81727195714
2079.0,140086.98542511393
2080.0,122186.44926256427
2081.0,129361.02534208506
2082.0,136009.223594136
2083.0,145032.0637599877
2084.0,110830.82140366604
2085.0,125533.55840429869
2086.0,117328.15511756258
2087.0,123733.15905219787
2088.0,97197.9207640869
2089.0,82181.39616484023
2090.0,131627.60416867747
2091.0,124395.06730648177
2092.0,115537.42576778936
2093.0,117559.54568255314
2094.0,114877.4120868634
2095.0,149503.85908721015
2096.0,78964.2689503944
2097.0,94679.92450353707
2098.0,143029.42600346645
2099.0,54625.843734525704
2100.0,88104.47352942608
2101.0,123023.41790958292
2102.0,125461.48728021215
2103.0,100705.25736450397
2104.0,136748.56110434316
2105.0,119134.15128307493
2106.0,74129.36322931091
2107.0,213049.21691186534
2108.0,119165.18895246694
2109.0,111735.9351163346
2110.0,131595.6281605124
2111.0,155981.30078167949
2112.0,140609.81383608968
2113.0,122008.51201953054
2114.0,105973.50419559242
2115.0,164443.23760854118
2116.0,119265.5298559163
2117.0,149030.31062441936
2118.0,128353.51442512943
2119.0,105994.66017103997
2120.0,101566.95822618874
2121.0,118503.43098558318
2122.0,107220.22937110144
2123.0,91825.68464611651
2124.0,163950.94373487442
2125.0,131822.0040041464
2126.0,157246.72127825965
2127.0,146669.5052572135
2128.0,125542.58857163388
2129.0,101041.75139304851
2130.0,139573.40288421363
2131.0,131583.17515290104
2132.0,117842.94242486052
2133.0,123714.73272649439
2134.0,117935.81308366815
2135.0,89460.70397752407
2136.0,82027.20456781915
2137.0,117070.30904308677
2138.0,132861.3240626152
2139.0,152675.7539687674
2140.0,144321.00401079026
2141.0,140831.8404251412
2142.0,126462.84540792761
2143.0,145662.84540853574
2144.0,122361.52886869064
2145.0,137351.23429276666
2146.0,162673.45312581005
2147.0,145250.14921272115
2148.0,127487.06554517584
2149.0,143209.33514127237
2150.0,231564.27888153814
2151.0,114371.75283908908
2152.0,175650.4681161695
2153.0,146088.4699623823
2154.0,108178.30059221701
2155.0,137775.47079554762
2156.0,243155.42436200907
2157.0,235295.00232624996
2158.0,236912.00746104697
2159.0,199189.33890318344
2160.0,181345.1166964101
2161.0,237133.39024407766
2162.0,415421.0910274847
2163.0,328314.43647892744
2164.0,242102.44251093917
2165.0,193589.3557355405
2166.0,154275.0971697315
2167.0,224970.1759295299
2168.0,194679.06343763636
2169.0,199461.00668274297
2170.0,214078.98339404303
2171.0,151996.6361886874
2172.0,131719.0453671245
2173.0,172368.5893077239
2174.0,229277.76974481242
2175.0,299774.7921989196
2176.0,329460.49130186305
2177.0,247955.18149482625
2178.0,207180.70330394708
2179.0,141665.64537402758
2180.0,213290.03175791836
2181.0,185960.822516423
2182.0,219723.99563037264
2183.0,190316.66226842144
2184.0,124257.77918736052
2185.0,119236.22129038649
2186.0,142738.29305889554
2187.0,145206.50256407802
2188.0,148068.25641745707
2189.0,240975.9534237304
2190.0,87286.0854938659
2191.0,88813.15326423185
2192.0,102140.93217003813
2193.0,97300.12786753378
2194.0,96820.8672461847
2195.0,119978.35260857805
2196.0,102065.2522916855
2197.0,115418.64502859765
2198.0,163240.3622399581
2199.0,176633.51964854175
2200.0,144493.51959233457
2201.0,147931.13486813556
2202.0,184855.9397644522
2203.0,141480.58854200432
2204.0,174095.4913412393
2205.0,120133.21288371149
2206.0,143184.87650352094
2207.0,204837.43328793457
2208.0,245229.98564053894
2209.0,212440.56441888763
2210.0,118183.72667527637
2211.0,112689.0905003908
2212.0,116266.66104494459
2213.0,107057.83648485637
2214.0,134712.1555085743
2215.0,101569.31289316641
2216.0,137055.1771014983
2217.0,65462.99462957486
2218.0,89364.34595238068
2219.0,73759.90814709991
2220.0,68480.9946342704
2221.0,301442.02226220403
2222.0,257480.52870892032
2223.0,303267.00245231023
2224.0,201608.38760239875
2225.0,125395.28533096112
2226.0,180336.72558473964
2227.0,200492.66523718488
2228.0,253876.39835591242
2229.0,231707.71305136167
2230.0,155086.1232266376
2231.0,218927.55479754574
2232.0,181650.32514999676
2233.0,175533.41027728198
2234.0,230831.00449710037
2235.0,211572.75804443177
2236.0,255471.51928234386
2237.0,354788.372191905
2238.0,195621.662241176
2239.0,118707.5042787239
2240.0,150724.28584963057
2241.0,149036.35652333856
2242.0,137581.94033302634
2243.0,131770.41612231376
2244.0,101303.98279013592
2245.0,92501.44704792283
2246.0,141158.04451534306
2247.0,102676.48419258556
2248.0,125464.3836257396
2249.0,121873.38545636692
2250.0,136910.38822022546
2251.0,109447.8894151908
2252.0,168722.4221024497
2253.0,151847.35246349973
2254.0,178014.98089886224
2255.0,190267.68046569708
2256.0,178180.79959336514
2257.0,204328.83127914925
2258.0,160979.18189014535
2259.0,183310.55207596472
2260.0,143021.08211646578
2261.0,189596.10103822945
2262.0,207408.6916477968
2263.0,412687.12055872
2264.0,433539.7358481518
2265.0,174473.10560105223
2266.0,309062.6443320341
2267.0,347004.037764729
2268.0,371276.9613178622
2269.0,152216.68339696588
2270.0,184792.64181664644
2271.0,215159.35818336415
2272.0,187043.73932488693
2273.0,166117.11249189626
2274.0,184335.33725892127
2275.0,166088.44645594448
2276.0,185511.7124196388
2277.0,172864.9270864831
2278.0,147588.1787253258
2279.0,125654.91913979944
2280.0,120714.20631460792
2281.0,172883.90960562765
2282.0,193436.1578517978
2283.0,102103.59249253517
2284.0,113619.44379379298
2285.0,151841.57067875282
2286.0,127429.18389228983
2287.0,351351.5473045467
2288.0,277850.4035407679
2289.0,394365.2770022343
2290.0,443428.4557466636
2291.0,331714.49287847336
2292.0,454705.7681208639
2293.0,451790.20121979475
2294.0,419302.711534417
2295.0,434898.14279941755
2296.0,298396.9621345111
2297.0,302715.97906597983
2298.0,313352.5837938241
2299.0,368710.73621266044
2300.0,329556.87100274104
2301.0,280844.75421243935
2302.0,247400.9476177289
2303.0,240574.89723245605
2304.0,237589.70281328107
2305.0,193017.4570934297
2306.0,191394.08696004844
2307.0,195763.39982693893
2308.0,226769.06770202288
2309.0,268791.22938118735
2310.0,219350.16678666617
2311.0,197032.52082561
2312.0,172292.70630162946
2313.0,180844.29543075396
2314.0,163444.84122473522
2315.0,174537.0386135394
2316.0,184113.93241717818
2317.0,188822.4740825926
2318.0,176636.21552143715
2319.0,179457.59135907312
2320.0,190444.55666864212
2321.0,240578.26869020052
2322.0,169050.51247837432
2323.0,189156.15060944168
2324.0,178505.42046820195
2325.0,205587.18144036064
2326.0,173152.2621362734
2327.0,198244.34116514472
2328.0,223631.41580150355
2329.0,182998.44487525118
2330.0,184645.01012547515
2331.0,371063.9126789959
2332.0,409479.84017057915
2333.0,314977.51258945744
2334.0,257269.1855662288
2335.0,260663.1361016214
2336.0,316631.7494876508
2337.0,205577.75954342546
2338.0,279687.5228693913
2339.0,212712.9576603916
2340.0,404609.6837064097
2341.0,210573.102733543
2342.0,232591.24048133835
2343.0,221008.46092372428
2344.0,229289.8469570709
2345.0,239546.1979975768
2346.0,216800.37652390875
2347.0,200618.96467227535
2348.0,237882.78379362696
2349.0,175496.00534292226
2350.0,289374.47045285814
2351.0,243189.6589648762
2352.0,256171.59993218738
2353.0,245040.28831853264
2354.0,135091.53368385552
2355.0,159519.546138544
2356.0,147570.1166068784
2357.0,198194.93727350407
2358.0,195750.30157940282
2359.0,139139.6143487355
2360.0,113379.24949083691
2361.0,145561.17515657996
2362.0,264862.8966848286
2363.0,142045.76071552106
2364.0,149197.07828138128
2365.0,221966.61114096598
2366.0,180654.97340226892
2367.0,226536.4119968436
2368.0,219964.573278123
2369.0,219649.71697423616
2370.0,164686.30679104113
2371.0,173390.69230744
2372.0,200368.91225227996
2373.0,282635.747034325
2374.0,306287.76401238266
2375.0,242729.20355920598
2376.0,266279.645267194
2377.0,367177.2286594912
2378.0,144000.54308486934
2379.0,194076.95565994858
2380.0,147029.126071869
2381.0,174300.20546557964
2382.0,195241.90699057115
2383.0,214987.80875521366
2384.0,257730.65975078024
2385.0,159133.97532936692
2386.0,139201.2900901071
2387.0,143317.09237546613
2388.0,99793.98421173394
2389.0,125733.37936537506
2390.0,147529.52397964153
2391.0,145198.95253690408
2392.0,114604.91885010483
2393.0,161950.75165754845
2394.0,151448.73399786686
2395.0,208533.79750881917
2396.0,150332.4114942368
2397.0,219820.2152836703
2398.0,131851.31117413205
2399.0,64855.99896705897
2400.0,56053.08309906502
2401.0,108405.83398818025
2402.0,139582.27797549538
2403.0,151132.8163920485
2404.0,153275.39150297045
2405.0,163288.499061652
2406.0,144455.13546207728
2407.0,128907.340032187
2408.0,143704.57115881974
2409.0,128279.34971396667
2410.0,156716.2177731422
2411.0,122727.05014610237
2412.0,157993.45507826557
2413.0,129543.01519681315
2414.0,142288.58289920446
2415.0,139755.1253888448
2416.0,137413.5261912859
2417.0,137990.8424781024
2418.0,129901.45276124727
2419.0,132459.2967712508
2420.0,130494.05369861207
2421.0,141940.96528555691
2422.0,123303.9794523938
2423.0,126768.51210653085
2424.0,156850.53885480663
2425.0,222243.95703690755
2426.0,126734.51782893519
2427.0,133907.50282109444
2428.0,179426.5755428182
2429.0,114223.27582810502
2430.0,133978.13694075763
2431.0,105709.57596773795
2432.0,142487.7486798274
2433.0,147053.31378978823
2434.0,137877.8767252547
2435.0,148363.1726498456
2436.0,108311.67849535894
2437.0,107397.78529874099
2438.0,124684.3012851203
2439.0,110228.11808386286
2440.0,121576.85628860949
2441.0,99474.82556055505
2442.0,95368.50042635147
2443.0,122165.62157148827
2444.0,116621.68168743691
2445.0,81993.89355056359
2446.0,128389.53013245329
2447.0,169253.89664772202
2448.0,133436.79536565344
2449.0,104683.22568619694
2450.0,142734.5133750797
2451.0,117635.28767365357
2452.0,192831.911943899
2453.0,91973.05618102346
2454.0,115506.8540126332
2455.0,116489.1777697239
2456.0,132852.46638646818
2457.0,123396.65489668716
2458.0,109425.33055195
2459.0,116261.79014717611
2460.0,140116.8356466851
2461.0,122247.49713597822
2462.0,130699.06611593977
2463.0,130085.06463796689
2464.0,172867.7741415432
2465.0,140801.45683820863
2466.0,119383.46951084667
2467.0,131273.21980263767
2468.0,84402.38724772721
2469.0,78724.79733622223
2470.0,189467.51311486767
2471.0,197842.32183229734
2472.0,157802.56038692774
2473.0,115419.37690508834
2474.0,87824.11897181773
2475.0,215132.9151978244
2476.0,121508.37744485872
2477.0,137616.18949234136
2478.0,156485.04306459642
2479.0,108852.7188799267
2480.0,151422.69064268385
2481.0,126956.59708897912
2482.0,127202.4175434592
2483.0,110035.34558756826
2484.0,129693.22112893539
2485.0,123132.64965331483
2486.0,151578.18301701016
2487.0,190026.60216732428
2488.0,155417.99381810226
2489.0,146131.9823595185
2490.0,147067.25065971987
2491.0,87187.97400980451
2492.0,184196.20413410442
2493.0,136910.89644118052
2494.0,148272.0985387346
2495.0,100299.0927844857
2496.0,270508.19843418873
2497.0,143243.78960473646
2498.0,114367.05787063183
2499.0,90544.79557290908
2500.0,128900.8488102272
2501.0,135129.50945048148
2502.0,151683.2597051314
2503.0,100050.66553592602
2504.0,177847.25173593877
2505.0,210872.8368013203
2506.0,253507.83179804424
2507.0,293322.93076240225
2508.0,255847.93027433666
2509.0,212568.0271905931
2510.0,227787.71978685007
2511.0,182172.38178493417
2512.0,213136.33389085322
2513.0,209123.20075811393
2514.0,241215.92540525578
2515.0,150533.57690283642
2516.0,172567.30947031127
2517.0,149959.15888896352
2518.0,149377.9655728487
2519.0,223077.3771243627
2520.0,213427.2890500324
2521.0,193079.41808001138
2522.0,215478.6231081717
2523.0,119545.28626453498
2524.0,135691.13832577044
2525.0,145420.55420551964
2526.0,139595.5353786228
2527.0,110165.9878984172
2528.0,125186.29952831187
2529.0,128592.2045196396
2530.0,114287.84125298135
2531.0,254356.77740247102
2532.0,227139.87383792744
2533.0,201580.01509804625
2534.0,227363.2811896277
2535.0,307255.4553140359
2536.0,235887.01137211983
2537.0,239134.52559245817
2538.0,183844.33771564378
